partNumber , punctuatedPartNumber , partStatusDescription , partDescription , unitOfMeasure , brandName , supplierNumber , specialInstructions , baseDealerPrice , yourDealerPrice , baseRetailPrice , originalRetailPrice , partImage , productId , productName , productImage , bullet1 , bullet2 , bullet3 , bullet4 , bullet5 , bullet6 , bullet7 , bullet8 , bullet9 , bullet10 , bullet11 , bullet12 , bullet13 , bullet14 , bullet15 , bullet16 , bullet17 , bullet18 , bullet19 , bullet20 , bullet21 , bullet22 , bullet23 , bullet24
10112654 , 1011-2654 , PRICE_CHANGE , Air Filter Yamaha YZF-R6 08-09 , Each , HIFLOFILTRO , HFA4614 ,  , 27.2 , 27.2 , 51.95 , 51.95 , http://asset.lemansnet.com/z/LzIvQi82LzJCNjUzMkIyLUFCMzYtNDhGNi05MzcyLUY0M0QwMDYzOEEyRQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112655 , 1011-2655 , PRICE_CHANGE , Air Filter Yamaha XS800 80-81 , Each , HIFLOFILTRO , HFA4701 ,  , 12.9 , 12.9 , 23.95 , 23.95 , http://asset.lemansnet.com/z/LzkvRS81LzlFNTIwOTM1LTUzMDItNDJFRS1CMDMwLTgzNTg5NzdCODU5QQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112656 , 1011-2656 , PRICE_CHANGE , Air Filter Yamaha XS1100 78-84 , Each , HIFLOFILTRO , HFA4903 ,  , 12.8 , 12.8 , 23.95 , 23.95 , http://asset.lemansnet.com/z/L0UvQS8wL0VBMDkwMDFCLUI0OTAtNDZDRi1BQTc4LTY0RjBFNUU5NzYxQg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112657 , 1011-2657 , PRICE_CHANGE , Air Filter Yamaha FZ8 FZ1 , Each , HIFLOFILTRO , HFA4917 ,  , 15.4 , 15.4 , 28.95 , 28.95 , http://asset.lemansnet.com/z/LzYvMC9DLzYwQzY1QzkyLUMxRTctNDEzQi1BRUE4LTZEMDc0MUQ5QUZDRg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112658 , 1011-2658 , PRICE_CHANGE , Air Filter Yamaha XVZ13 2REQ , Each , HIFLOFILTRO , HFA4918 ,  , 14.4 , 14.4 , 26.95 , 26.95 , http://asset.lemansnet.com/z/L0YvNy84L0Y3ODREQ0IzLTVDRDYtNDVDNi05MjM3LThDMDY4NEFGNkI3MA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112659 , 1011-2659 , PRICE_CHANGE , Air Filter BMW F800GS 650 , Each , HIFLOFILTRO , HFA7913 ,  , 8.4 , 8.4 , 15.95 , 15.95 , http://asset.lemansnet.com/z/L0YvMS9DL0YxQzc3NkFELTVDN0ItNDE5RC04NkJELUQ0NTJDRDM3NUM5Ng== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110372 , 1011-0372 , PRICE_CHANGE , Filter Air Suzuki , Each , HIFLOFILTRO , HFA3606 ,  , 10.8 , 10.8 , 19.95 , 19.95 , http://asset.lemansnet.com/z/LzMvNy81LzM3NUZDMUM0LTg5NjgtNEREMy1BNDg5LUFEMTkwMDQ0QTlDRA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112667 , 1011-2667 , PRICE_CHANGE , Air Filter KFX400 03-06 , Each , HIFLOFILTRO , HFF2025 ,  , 12.5 , 12.5 , 23.95 , 23.95 , http://asset.lemansnet.com/z/L0EvNS9BL0E1QUI5QThELTMyMUItNDMxNC05OTgyLUExMEJGMkFEQ0YzMA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110374 , 1011-0374 , PRICE_CHANGE , Filter Air Suzuki , Each , HIFLOFILTRO , HFA3609 ,  , 13.1 , 13.1 , 24.95 , 24.95 , http://asset.lemansnet.com/z/LzUvQi8wLzVCMDYxRTA2LTIwNkYtNEU0RC04ODdCLThBOUNFQzM3MTY4Nw== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110376 , 1011-0376 , PRICE_CHANGE , Filter Air Fast Filter , Each , HIFLOFILTRO , HFA3705 ,  , 10.8 , 10.8 , 19.95 , 19.95 , http://asset.lemansnet.com/z/L0UvNy8zL0U3MzMxQzE2LUIyQTItNEIyQS04Q0ZFLUQ1MjQxMzg3QkYzNA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110377 , 1011-0377 , PRICE_CHANGE , Filter Air Suzuki , Each , HIFLOFILTRO , HFA3903 ,  , 20.2 , 20.2 , 37.95 , 37.95 , http://asset.lemansnet.com/z/LzMvNy85LzM3OTlCMzYwLUY3MjgtNDQ4Qi05QzY4LURBOTg4QzE3RkI5NA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110378 , 1011-0378 , PRICE_CHANGE , Filter Air Suzuki , Each , HIFLOFILTRO , HFA3906 ,  , 14.3 , 14.3 , 26.95 , 26.95 , http://asset.lemansnet.com/z/LzcvRC9DLzdEQzg0NEQwLUJBMjgtNEMzQi04NDJDLTNDREVBMkE5QUI4RQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110379 , 1011-0379 , PRICE_CHANGE , Filter Air Suzuki , Each , HIFLOFILTRO , HFA3908 ,  , 11.1 , 11.1 , 20.95 , 26.95 , http://asset.lemansnet.com/z/L0MvMC9GL0MwRkZFN0YwLTFCQ0YtNDA2Mi1CRkE3LUY3NUE3QzZGMEVFOQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110380 , 1011-0380 , PRICE_CHANGE , Filter Air Yamaha , Each , HIFLOFILTRO , HFA4607 ,  , 8.9 , 8.9 , 16.95 , 16.95 , http://asset.lemansnet.com/z/LzkvMi83LzkyNzEyRDIxLThDMDYtNDhCNy05Njg1LTU1NzI2RTBGQTEzOQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110381 , 1011-0381 , PRICE_CHANGE , Filter Air Yamaha , Each , HIFLOFILTRO , HFA4610 ,  , 13.4 , 13.4 , 24.95 , 24.95 , http://asset.lemansnet.com/z/L0IvNS84L0I1OERGMUEzLUJDNzgtNDFDQi04N0EwLUU1Nzk4NTIzQkY2NA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110382 , 1011-0382 , PRICE_CHANGE , Filter Air Yamaha , Each , HIFLOFILTRO , HFA4611 ,  , 13.4 , 13.4 , 24.95 , 24.95 , http://asset.lemansnet.com/z/L0QvQy82L0RDNjAzNDlELUFEQzYtNEJFQy1CQTE1LTdFODMwMTNDQkVBRQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112681 , 1011-2681 , PRICE_CHANGE , Air Filter Honda VT1300 10+ , Each , HIFLOFILTRO , HFA1928 ,  , 12.9 , 12.9 , 23.95 , 23.95 , http://asset.lemansnet.com/z/L0YvQS8wL0ZBMDdFNDYzLTA2MDUtNDZCQy1BMjU5LUJGRTQ5OEVFOTg5OQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112682 , 1011-2682 , PRICE_CHANGE , Air Filter EX250 NINJA 08+ , Each , HIFLOFILTRO , HFA2505 ,  , 6.1 , 6.1 , 10.95 , 10.95 , http://asset.lemansnet.com/z/L0MvQy81L0NDNUYyODRDLTBCNjEtNDZFNy1CQjJCLTc3NDVFREQzQ0ZEQg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110385 , 1011-0385 , PRICE_CHANGE , Filter Air Yamaha , Each , HIFLOFILTRO , HFA4902 ,  , 10.9 , 10.9 , 19.95 , 19.95 , http://asset.lemansnet.com/z/L0UvNS9DL0U1QzREMjhBLTlBODEtNERBMS1CQUEyLTg3OThGQzZEQ0ZBRg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112994 , 1011-2994 , PRICE_CHANGE , Air Filter XP500/530 TMAX , Each , HIFLOFILTRO , HFA4507 ,  , 7.3 , 7.3 , 13.95 , 13.95 , http://asset.lemansnet.com/z/LzcvOC8zLzc4M0IxMDg2LTMzMjMtNDQ1Qi1BRTBFLURBOTJCNzlBNkNGQg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10112995 , 1011-2995 , PRICE_CHANGE , Air Filter BMW R12GS RT R10 , Each , HIFLOFILTRO , HFA7914 ,  , 8.9 , 8.9 , 16.95 , 16.95 , http://asset.lemansnet.com/z/LzcvQi9ELzdCRDI2MjhDLTEwMDctNDhFQi1BMEZDLUIzN0IyMTAyQkRBMg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113076 , 1011-3076 , PRICE_CHANGE , Air Filter Insert EX/ER/KLE , Each , HIFLOFILTRO , HFA2606 , N/F 09-10 EX650 , 7.3 , 7.3 , 13.95 , 13.95 , http://asset.lemansnet.com/z/L0QvQS9DL0RBQzQ4QzczLTc4OTctNDJDOS1BRjI1LUVDQUVGRjFGOTk5Mw== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113077 , 1011-3077 , PRICE_CHANGE , Air Filter Honda CMX250 Rebel , Each , HIFLOFILTRO , HFA1212 ,  , 16 , 16 , 29.95 , 29.95 , http://asset.lemansnet.com/z/LzgvQi8wLzhCMEIyQzU1LUEyMzktNDdFQi04NTM1LTNENTYxREM4NUJGRQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113078 , 1011-3078 , PRICE_CHANGE , Air Filter XVS950/13 VSTAR , Each , HIFLOFILTRO , HFA4919 , NOT FOR BOLT , 14 , 14 , 25.95 , 25.95 , http://asset.lemansnet.com/z/LzQvQi9BLzRCQTVCNkI1LTA5NUEtNEE3Qy04OTdCLUUzQjI3NEM5OEUxQg== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113079 , 1011-3079 , PRICE_CHANGE , Air Filter Ducati 696/1100 , Each , HIFLOFILTRO , HFA6001 ,  , 15.5 , 15.5 , 28.95 , 28.95 , http://asset.lemansnet.com/z/LzYvMi9FLzYyRTMyQkZDLTQzQjgtNEQyQi1BMTg4LTYzOTE2RDA4N0ZFMw== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113163 , 1011-3163 , PRICE_CHANGE , Air Filter CRF450 13 , Each , HIFLOFILTRO , HFF1025 ,  , 12.5 , 12.5 , 23.95 , 23.95 , http://asset.lemansnet.com/z/L0UvQS8wL0VBMDc0M0M5LUFDRDUtNDRDRS05NDA1LUYxOTBGQjAzREIyQw== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113337 , 1011-3337 , PRICE_CHANGE , Air Filter Yamaha YZ250/450 , Each , HIFLOFILTRO , HFF4023 ,  , 12.5 , 12.5 , 23.95 , 23.95 , http://asset.lemansnet.com/z/LzEvMS80LzExNDk2QUYzLTg1RDYtNEY4RS05NzZELTc3QjBERTM0NEM4MQ== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110395 , 1011-0395 , PRICE_CHANGE , Filter Air Foam Honda , Each , HIFLOFILTRO , HFF1018 ,  , 12.5 , 12.5 , 23.95 , 23.95 , http://asset.lemansnet.com/z/LzkvRi82LzlGNjM5QUFGLTczMDItNDMwNi1BNDZCLTNENkQxN0RGQ0Y5Ng== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10110396 , 1011-0396 , PRICE_CHANGE , Filter Air Foam Kawasaki , Each , HIFLOFILTRO , HFF2011 ,  , 12.5 , 12.5 , 23.95 , 23.95 , http://asset.lemansnet.com/z/LzcvNy83Lzc3N0JFQ0Y2LUQ5RUYtNEU1RC05MUU3LTZENzBGODAzNTA0MA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10113868 , 1011-3868 , PRICE_CHANGE , Air Filter Polaris 96-14 , Each , HIFLOFILTRO , HFF7011 ,  , 20.7 , 20.7 , 38.95 , 38.95 , http://asset.lemansnet.com/z/L0IvOC84L0I4OEQ0OTg3LTI4NEMtNDk4MC04NkVDLTc5MjIwMDQyRDEyOCwvRi8yLzIvRjIyNzgxQjItNUE0Qy00MzU5LTkyMzMtRDUyRUE0MDkwNDVB , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10114151 , 1011-4151 , PRICE_CHANGE , Air Filter CBR 1000 , Each , HIFLOFILTRO , HFA1934 ,  , 12.2 , 12.2 , 22.95 , 22.95 , http://asset.lemansnet.com/z/bWVkaWEvMTJhNmJhMWYtODcxNy00ODkwLWIyOWUtYjU4YzMxYWFmZWNmLC8zLzIvQS8zMkExRUU3OS1EODhCLTRBQzItQTRBOC1CRjY2NUVBQUREQkY= , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10114152 , 1011-4152 , PRICE_CHANGE , Air Filter Z900 , Each , HIFLOFILTRO , HFA2922 ,  , 12.2 , 12.2 , 22.95 , 22.95 , http://asset.lemansnet.com/z/bWVkaWEvZGMxN2Y1NjYtZGZmYS00MTEwLWE2Y2QtOWJjOWE3MjlkMjA3LC9DLzAvRS9DMEU2RTM4OC1CRUFBLTQ0MTItQjI1Qy1DM0E1OUU0OTlFMDc= , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
10114329 , 1011-4329 , PRICE_CHANGE , Air Filter Suzuki , Each , HIFLOFILTRO , HFA3913 ,  , 12.6 , 12.6 , 23.95 , 23.95 , http://asset.lemansnet.com/z/L0EvNy84L0E3ODE2MkU4LTQ0MTItNDk5My04Nzc4LUI5Qzc3RkExODFCNA== , 1890005698 , Replacement Air Filter , http://asset.lemansnet.com/z/L0YvNy8wL0Y3MEM2OTM5LUYzMDYtNEE0NC1BREEyLUU3RTA1OEQ4MTIzMQ== , Manufactured to perfectly fit the factory airbox  these filters use top-quality materials from around the world including the Powerflow filtering media , Direct replacement of original equipment filter with no need to change carburetor jets or settings , Designed and developed to meet the demands of high-performance engines ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
